Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Surcharge,Total Cost
3915,US-2017-142573,delivered,3/26/2018,04-05-2018,4/17/2018,Standard Class,VEN03,ML-17410,#N/A,#N/A,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896,0.05,1313.0208
3584,CA-2015-121650,delivered,03-12-2018,3/15/2018,3/22/2018,Standard Class,VEN05,KD-16495,#N/A,#N/A,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0,200.49,0.05,631.5435
3817,CA-2015-102582,delivered,3/23/2018,4/15/2018,04-12-2018,Standard Class,VEN05,NW-18400,#N/A,#N/A,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0,200.49,0.05,631.5435
8244,CA-2014-109897,delivered,5/14/2017,5/22/2017,06-09-2017,Standard Class,VEN03,BW-11200,#N/A,#N/A,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396,0.05,793.737
9731,CA-2014-111962,delivered,1/20/2018,1/27/2018,2/14/2018,Standard Class,VEN02,EB-14170,#N/A,#N/A,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0,153.4725,0.05,686.991375
2874,CA-2017-137022,delivered,3/19/2018,04-04-2018,04-11-2018,Standard Class,VEN01,SW-20275,#N/A,#N/A,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0,24.3384,0.05,826.28868
4507,US-2014-138247,delivered,06-02-2017,6/19/2017,07-11-2017,Standard Class,VEN02,BF-11170,#N/A,#N/A,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485,0.05,805.588875
2697,CA-2014-145317,delivered,8/24/2018,8/29/2018,09-05-2018,Standard Class,VEN05,SM-20320,#N/A,#N/A,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426,0.05,879.6123
2552,CA-2017-101042,delivered,10-10-2017,10/13/2017,10/27/2017,Standard Class,VEN04,AB-10105,#N/A,#N/A,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888,0.05,638.60076
6399,CA-2017-151981,delivered,06-11-2018,7/13/2018,7/13/2018,Standard Class,VEN02,GM-14455,Home Office,Texas,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0,247.485,0.05,606.33825
7136,CA-2017-141439,delivered,5/19/2017,5/24/2017,06-01-2017,Standard Class,VEN03,TT-21460,#N/A,#N/A,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,828.6,3,0,240.294,0.05,617.7213
9075,CA-2014-136336,delivered,12/28/2017,01-09-2018,1/30/2018,Standard Class,VEN05,DB-13555,#N/A,#N/A,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0,0,0.05,870.282
73,US-2015-134026,processing,10-05-2016,1/0/1900,12-09-2016,Standard Class,VEN02,JE-15745,Consumer,Colorado,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,0.05,993.64356
7552,CA-2014-140396,delivered,7/27/2018,08-04-2018,8/28/2018,Standard Class,VEN05,KH-16330,#N/A,#N/A,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0,216.8244,0.05,647.97138
3944,US-2016-142685,delivered,9/23/2017,10-05-2017,10/18/2017,Standard Class,VEN02,MG-17695,#N/A,#N/A,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0,16.7034,0.05,859.38993
1083,US-2016-143819,delivered,4/13/2017,05-03-2017,5/16/2017,Standard Class,VEN03,KD-16270,Consumer,Virginia,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208,0.05,1156.58844
3113,CA-2016-150350,delivered,09-05-2017,09-11-2017,9/22/2017,Standard Class,VEN04,MS-17770,#N/A,#N/A,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82,0.05,813.519
6175,US-2014-106299,delivered,08-06-2018,8/16/2018,09-10-2018,Standard Class,VEN03,NZ-18565,Home Office,California,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0,226.3626,0.05,642.61827
145,CA-2017-155376,delivered,4/22/2018,5/20/2018,5/24/2018,Standard Class,VEN01,SG-20080,Consumer,Missouri,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518,0.05,652.23711
925,CA-2016-149797,delivered,4/13/2018,4/17/2018,5/16/2018,Standard Class,VEN01,AH-10075,#N/A,#N/A,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,0.05,574.37016
5149,CA-2017-128734,delivered,5/17/2018,5/25/2018,06-04-2018,Standard Class,VEN05,JL-15175,Home Office,Tennessee,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.376,3,0.2,105.297,0.05,773.93295
9349,CA-2016-114860,delivered,10-04-2017,10/30/2017,11-10-2017,Standard Class,VEN03,DN-13690,Consumer,California,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0,202.2528,0.05,672.49056
5612,CA-2017-121027,delivered,08-12-2018,8/30/2018,9/27/2018,Standard Class,VEN05,HW-14935,Corporate,California,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316,0.05,496.2132
7336,CA-2015-113152,delivered,10/24/2017,11/17/2017,11/29/2017,Standard Class,VEN04,JK-15625,#N/A,#N/A,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316,0.05,496.2132
4662,CA-2015-112130,delivered,04-03-2018,4/13/2018,4/24/2018,Standard Class,VEN05,SV-20785,#N/A,#N/A,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,0.05,924.30702
2845,US-2016-162852,delivered,07-09-2018,07-12-2018,7/26/2018,Standard Class,VEN02,BG-11695,#N/A,#N/A,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784,0.05,900.44472
1296,CA-2015-138898,delivered,4/26/2018,5/15/2018,5/24/2018,Standard Class,VEN04,JH-16180,#N/A,#N/A,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728,0.05,799.21296
9704,CA-2017-147032,delivered,2/27/2018,3/20/2018,3/19/2018,Standard Class,VEN01,LB-16795,#N/A,#N/A,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0,390.977,0.05,481.92165
1690,CA-2014-142839,delivered,03-02-2018,3/23/2018,3/27/2018,Standard Class,VEN05,TS-21610,Consumer,Arizona,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,0.05,1134.61236
4023,CA-2014-154963,delivered,05-06-2018,5/15/2018,06-07-2018,Standard Class,VEN02,AA-10645,#N/A,#N/A,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0,0.05,896.6265
8961,CA-2017-150266,delivered,03-01-2018,03-08-2018,3/29/2018,Standard Class,VEN05,RO-19780,Consumer,Tennessee,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,0.05,922.2444
1203,CA-2016-114727,delivered,3/17/2018,3/28/2018,4/13/2018,Standard Class,VEN04,LS-16945,Corporate,Pennsylvania,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794,0.05,885.85623
1031,CA-2014-163552,delivered,7/18/2018,7/24/2018,08-07-2018,Standard Class,VEN03,LA-16780,Corporate,Michigan,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0,213.735,0.05,673.26525
8915,US-2016-144057,delivered,6/29/2018,07-03-2018,7/13/2018,Standard Class,VEN04,CV-12805,Corporate,New York,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,0.2,107.082,0.05,787.0527
2641,CA-2017-108441,delivered,3/13/2018,3/21/2018,3/23/2018,Standard Class,VEN02,SB-20170,#N/A,#N/A,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,0.05,750.96
5506,CA-2017-127782,delivered,8/17/2018,8/24/2018,8/30/2018,Standard Class,VEN01,TH-21115,#N/A,#N/A,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16,0.05,1097.628
6041,CA-2017-122364,delivered,08-10-2018,8/23/2018,09-04-2018,Standard Class,VEN02,FA-14230,Corporate,California,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,0.05,823.221
9332,CA-2016-108056,delivered,04-08-2017,4/19/2017,05-11-2017,Standard Class,VEN05,ES-14080,Corporate,Arizona,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,0.05,823.221
3996,CA-2015-105627,delivered,10/27/2017,11-09-2017,12-08-2017,Standard Class,VEN04,DK-12895,#N/A,#N/A,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046,0.05,705.10167
7953,CA-2015-145814,delivered,12/13/2017,12/17/2017,01-03-2018,Standard Class,VEN02,KD-16345,Consumer,California,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0,249.9104,0.05,642.44208
4265,US-2016-131611,delivered,04-11-2018,4/19/2018,5/15/2018,Standard Class,VEN04,EP-13915,Consumer,Illinois,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952,0.05,1074.59436
8168,CA-2016-144148,delivered,9/13/2017,9/22/2017,9/29/2017,Standard Class,VEN03,AH-10690,#N/A,#N/A,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673,0.05,940.270065
1261,CA-2017-117079,delivered,5/15/2018,5/22/2018,6/25/2018,Standard Class,VEN03,JR-15700,#N/A,#N/A,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985,0.05,793.68975
5754,CA-2016-118514,delivered,11-08-2017,11/20/2017,11/28/2017,Standard Class,VEN01,LC-17050,#N/A,#N/A,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264,0.05,673.1928
7397,CA-2016-110975,delivered,6/20/2018,6/26/2018,7/17/2018,Standard Class,VEN03,DB-12970,#N/A,#N/A,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,0.05,727.98264
2521,CA-2016-124352,delivered,10-07-2017,10/20/2017,11-01-2017,Standard Class,VEN03,CD-12790,#N/A,#N/A,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,0,251.8911,0.05,647.533845
6566,CA-2014-166086,delivered,9/16/2017,10/14/2017,10-04-2017,Standard Class,VEN05,CT-11995,#N/A,#N/A,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496,0.05,659.47392
1469,CA-2017-139199,delivered,3/20/2017,3/27/2017,04-11-2017,Standard Class,VEN02,DK-12835,#N/A,#N/A,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0,226.9644,0.05,678.27438
3825,CA-2015-140984,delivered,5/31/2017,06-08-2017,6/13/2017,Standard Class,VEN04,CC-12685,#N/A,#N/A,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994,0.05,577.4895
2202,US-2014-165659,delivered,12-07-2017,12/30/2017,01-05-2018,Standard Class,VEN01,LT-17110,Consumer,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0,229.3018,0.05,685.25961
9250,CA-2016-127761,delivered,11/22/2017,12-06-2017,12-12-2017,Standard Class,VEN04,SW-20275,#N/A,#N/A,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0,220.4825,0.05,694.519875
2660,CA-2015-135538,delivered,05-10-2018,5/16/2018,5/30/2018,Standard Class,VEN04,HR-14830,#N/A,#N/A,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432,0.05,823.6284
6709,CA-2015-123141,delivered,8/22/2017,8/30/2017,9/14/2017,Standard Class,VEN04,GZ-14470,Consumer,California,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432,0.05,823.6284
5883,CA-2016-133935,delivered,2/22/2018,03-08-2018,3/26/2018,Standard Class,VEN02,JW-15220,#N/A,#N/A,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,0.05,1034.407395
7594,CA-2016-158778,delivered,01-12-2018,1/29/2018,02-09-2018,Standard Class,VEN03,DB-13210,Consumer,Pennsylvania,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765,0.05,998.179875
6184,CA-2015-158421,delivered,3/14/2017,04-09-2017,4/26/2017,Standard Class,VEN02,GB-14575,#N/A,#N/A,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84,8,0,17.7568,0.05,913.58736
7306,CA-2014-137274,delivered,9/26/2017,10/16/2017,10/26/2017,Standard Class,VEN05,MG-18145,Consumer,Pennsylvania,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3,-152.7156,0.05,1095.73443
7646,CA-2015-161452,delivered,5/20/2018,06-07-2018,06-07-2018,Standard Class,VEN02,CA-11965,#N/A,#N/A,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,0.05,843.15168
8055,CA-2015-121188,delivered,7/30/2018,08-03-2018,8/16/2018,Standard Class,VEN05,CB-12025,Consumer,Ohio,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,0,267.705,0.05,655.87725
2994,CA-2017-147291,delivered,6/27/2018,07-03-2018,7/31/2018,Standard Class,VEN02,MJ-17740,Consumer,Washington,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0,421.0824,0.05,498.57948
9834,CA-2017-130302,delivered,3/23/2018,04-02-2018,04-11-2018,Standard Class,VEN04,CY-12745,#N/A,#N/A,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.944,7,0.2,190.3881,0.05,740.833695
3325,CA-2014-165309,delivered,12-01-2017,01-05-2018,01-04-2018,Standard Class,VEN04,KD-16270,Consumer,Virginia,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,0.8,-1480.0335,0.05,2495.874675
9735,CA-2014-114321,delivered,04-11-2018,4/13/2018,4/26/2018,Standard Class,VEN05,NC-18535,#N/A,#N/A,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0,421.5853,0.05,499.174935
4929,CA-2017-143245,delivered,12/18/2017,12/30/2017,01-12-2018,Standard Class,VEN02,AD-10180,Home Office,Montana,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,3,0,251.202,0.05,678.2454
461,CA-2015-109638,delivered,10/25/2017,11/13/2017,11/21/2017,Standard Class,VEN01,JH-15985,Consumer,Michigan,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622,0.05,548.04519
3705,CA-2015-104941,delivered,05-02-2018,05-07-2018,5/24/2018,Standard Class,VEN01,DH-13075,#N/A,#N/A,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,3,0,314.9895,0.05,614.229525
9618,CA-2017-160633,delivered,04-09-2018,05-04-2018,05-08-2018,Standard Class,VEN04,BS-11380,#N/A,#N/A,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3,0.4,74.9985,0.05,866.232675
2016,CA-2016-145905,delivered,08-11-2018,8/14/2018,8/24/2018,Standard Class,VEN03,AM-10705,#N/A,#N/A,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0,117.0104,0.05,822.22308
4595,CA-2016-129868,delivered,1/31/2017,02-03-2017,2/20/2017,Standard Class,VEN05,MC-18130,Corporate,Louisiana,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,0.05,912.303315
8370,CA-2016-118745,delivered,8/31/2017,9/15/2017,9/22/2017,Standard Class,VEN05,SV-20365,Consumer,Delaware,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,0.05,912.303315
7545,US-2017-112347,delivered,01-11-2018,1/23/2018,02-01-2018,Standard Class,VEN04,BS-11380,#N/A,#N/A,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,0.05,880.61295
8,CA-2014-115812,delivered,06-05-2018,06-11-2018,7/16/2018,Standard Class,VEN05,BH-11710,Consumer,California,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,907.152,6,0.2,90.7152,0.05,857.25864
12,CA-2014-115812,delivered,06-05-2018,06-11-2018,7/16/2018,Standard Class,VEN03,BH-11710,Consumer,California,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,911.424,4,0.2,68.3568,0.05,885.22056
3838,CA-2014-126760,delivered,3/29/2018,4/13/2018,4/27/2018,Standard Class,VEN02,KM-16720,Consumer,California,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998,0.05,837.8853
1375,CA-2015-120362,delivered,08-01-2018,08-08-2018,8/20/2018,Standard Class,VEN05,CA-12265,Consumer,Illinois,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0,118.6575,0.05,833.797125
4386,US-2015-122784,delivered,08-01-2018,8/16/2018,8/14/2018,Standard Class,VEN02,RA-19915,Consumer,Colorado,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196,0.05,1013.9073
2596,CA-2017-149048,delivered,9/14/2017,9/25/2017,10-05-2017,Standard Class,VEN02,BM-11650,Corporate,New York,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,0,411.7365,0.05,528.395175
7873,CA-2016-101672,delivered,06-01-2018,6/18/2018,07-04-2018,Standard Class,VEN02,DB-12910,#N/A,#N/A,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,0.05,852.79236
4496,CA-2017-112753,delivered,11/18/2017,11/24/2017,12-01-2017,Standard Class,VEN04,CC-12670,Consumer,Illinois,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,0.05,884.44629
662,CA-2015-146563,delivered,11/17/2017,12-11-2017,12-11-2017,Standard Class,VEN03,CB-12025,Consumer,Ohio,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295,0.05,1088.760225
3218,CA-2017-104640,delivered,10-06-2017,10/25/2017,10/30/2017,Standard Class,VEN05,FH-14275,#N/A,#N/A,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,0.05,647.749305
8236,CA-2017-102204,delivered,2/15/2018,03-07-2018,3/14/2018,Standard Class,VEN02,CJ-12010,Consumer,California,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,0.05,1460.97924
8413,CA-2017-132290,delivered,10/19/2017,11-03-2017,11-08-2017,Standard Class,VEN04,MD-17350,Consumer,Arkansas,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,0.05,1162.09296
8950,CA-2017-150910,delivered,5/19/2018,06-02-2018,06-04-2018,Standard Class,VEN05,JL-15130,#N/A,#N/A,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,0.05,1243.49148
160,CA-2016-114104,delivered,06-12-2018,6/22/2018,07-05-2018,Standard Class,VEN03,NP-18670,Consumer,Oklahoma,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,0.05,744.132375
6431,CA-2014-165764,delivered,4/24/2017,5/15/2017,5/17/2017,Standard Class,VEN03,SH-20395,Consumer,Virginia,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614,0.05,1306.51227
5727,CA-2015-110548,delivered,02-10-2017,03-03-2017,3/27/2017,Standard Class,VEN04,AH-10690,#N/A,#N/A,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,0.05,869.45355
9232,CA-2014-148383,delivered,1/29/2018,2/16/2018,03-09-2018,Standard Class,VEN02,RP-19390,Consumer,Ohio,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,0.05,1723.11048
2404,US-2016-110170,delivered,2/14/2018,2/20/2018,03-08-2018,Standard Class,VEN03,HM-14860,#N/A,#N/A,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,0.05,1240.85052
4267,US-2016-131611,delivered,04-11-2018,4/19/2018,5/15/2018,Standard Class,VEN05,EP-13915,Consumer,Illinois,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,0.05,1240.85052
4,US-2015-108966,delivered,03-07-2018,3/16/2018,3/28/2018,Standard Class,VEN01,SO-20335,Consumer,Florida,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,957.5775,5,0.45,-383.031,0.05,1407.638925
2898,US-2016-164630,delivered,2/17/2018,04-02-2018,3/23/2018,Standard Class,VEN01,EB-13975,#N/A,#N/A,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996,0.05,881.9706
8821,CA-2017-100622,delivered,07-02-2018,07-09-2018,7/25/2018,Standard Class,VEN03,DK-13090,Consumer,Virginia,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,2,0.2,311.9948,0.05,680.38866
6487,CA-2015-120621,delivered,7/25/2017,7/31/2017,8/16/2017,Standard Class,VEN01,JW-16075,#N/A,#N/A,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,0.2,156.338,0.05,846.0291
4442,US-2016-111290,delivered,11/29/2017,12/20/2017,12/27/2017,Standard Class,VEN01,DK-13375,#N/A,#N/A,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0,135.219,0.05,872.16255
5291,CA-2014-146283,delivered,3/22/2018,04-05-2018,4/13/2018,Standard Class,VEN03,KT-16465,#N/A,#N/A,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,0.05,1029.5355
8569,CA-2016-162390,delivered,4/20/2018,4/30/2018,5/18/2018,Standard Class,VEN02,DP-13105,Corporate,California,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,0.2,314.8418,0.05,686.59731
7150,CA-2015-166583,delivered,05-04-2018,5/15/2018,5/30/2018,Standard Class,VEN01,VD-21670,Consumer,Mississippi,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,3,0.2,109.3365,0.05,905.670675
